transactionAmount,deviceNew,unusualLocation,failedAttempts,transactionsLastHour,accountAgeDays,fraud
89852.82,0,0,1,7,604,1
98945.26,0,0,0,1,757,0
94161.82,0,0,4,1,410,1
78920.65,0,0,0,7,1229,1
50354.27,0,0,1,4,1340,0
59713.02,0,1,2,6,924,1
61694.09,0,1,1,2,329,1
92771.81,0,0,0,3,1163,0
32981.12,0,0,3,3,1370,0
4502.33,0,1,1,2,387,0
21650.15,0,1,0,3,105,0
85596.09,1,0,2,2,62,1
38940.67,1,0,0,2,1082,0
62234.55,0,0,3,2,327,1
81131.17,1,0,1,2,1068,0
99685.93,1,0,1,5,588,1
86093.65,0,0,1,3,233,0
48709.36,0,0,0,4,660,0
50403.24,0,0,5,1,756,0
50646.69,0,0,1,0,428,0
77703.0,0,1,2,6,901,1
63452.83,1,1,0,3,221,1
18134.33,0,0,1,2,175,0
69431.73,0,0,1,4,1383,0
73017.74,0,0,1,0,1335,1
71772.04,0,1,1,3,332,1
83887.14,0,0,0,2,652,0
87422.53,0,1,0,2,1274,0
42116.33,0,0,1,4,680,0
87797.34,0,1,0,0,894,1
47253.72,1,1,0,2,1009,1
43419.33,0,1,1,2,904,1
9779.67,0,0,0,3,735,0
61336.37,0,0,1,4,1103,0
90053.28,0,1,2,3,49,1
18812.77,0,1,1,3,259,0
25544.89,0,0,1,2,1433,0
20039.18,1,0,0,4,547,0
22416.63,0,0,0,4,492,0
8658.09,0,0,2,4,364,0
33413.51,1,0,1,5,115,1
70662.92,0,0,3,4,1184,1
24983.51,0,0,0,4,423,0
63100.0,0,0,1,5,1296,1
31477.09,0,0,1,0,839,0
50531.99,1,0,0,1,50,1
11781.54,0,0,1,10,1272,0
96523.61,0,0,0,5,389,1
29309.44,0,0,1,2,256,0
89937.6,0,0,0,1,662,0
61264.81,0,0,1,4,963,0
16765.35,1,0,0,4,356,0
26394.14,0,0,0,4,1255,0
88343.78,0,0,0,6,742,1
20456.25,0,0,5,1,901,1
77916.94,1,0,0,4,924,1
48598.67,0,0,0,1,515,0
58780.19,0,0,0,1,1192,0
19363.1,1,0,1,5,85,1
16881.4,0,0,1,2,258,0
9957.36,0,0,1,1,1113,0
27686.08,0,1,1,1,180,1
62851.53,0,1,3,3,1070,1
87266.11,0,0,1,4,114,1
90562.31,0,0,0,2,778,0
74251.73,1,0,2,3,455,1
48068.66,1,1,0,3,1057,1
36230.49,1,0,1,4,1149,1
47283.31,0,1,2,5,1173,1
48709.4,1,0,0,2,1207,0
80297.95,1,0,0,6,226,1
62181.22,1,0,0,2,1144,0
16506.98,0,1,1,4,681,0
55746.21,1,0,0,1,1039,1
4703.86,0,0,2,2,1348,0
75533.04,0,0,1,2,1193,0
64802.81,0,0,2,3,1335,1
4846.83,0,0,2,5,1431,0
50462.08,1,0,3,2,997,1
43960.1,1,0,0,8,255,1
79041.06,0,0,0,4,1344,0
38488.59,1,0,2,5,1368,1
78560.58,1,0,2,3,12,1
70129.26,0,0,1,2,792,0
21764.43,1,0,2,3,1377,1
46713.39,0,1,1,4,1001,1
95364.99,0,0,1,3,1263,0
65773.15,0,0,1,3,94,0
20762.47,1,0,1,4,637,0
40736.01,1,0,2,7,1063,1
23167.1,1,1,1,6,437,1
49039.35,1,0,2,3,622,0
31748.46,1,1,2,1,959,1
59440.17,1,0,1,2,815,0
48076.61,0,0,1,2,747,0
7845.57,1,0,0,2,664,0
4791.23,0,0,1,6,745,0
49906.11,0,0,0,1,1259,0
37041.82,1,0,0,3,1225,0
77155.9,1,0,1,5,1040,1
58466.3,0,0,1,3,674,0
71729.61,0,0,0,4,1221,0
13048.94,0,1,0,3,389,0
88962.96,0,0,1,2,1285,1
39146.08,0,0,0,3,1421,0
22252.31,0,0,0,3,22,1
27285.63,0,1,1,2,750,1
63394.95,0,0,2,2,984,0
60010.5,0,0,1,0,1036,0
70537.53,1,0,2,2,296,1
38214.82,0,0,0,4,506,0
33424.28,0,0,0,3,322,0
26677.26,0,1,2,1,440,1
80843.61,0,0,2,1,1269,1
60848.5,0,0,2,2,129,0
13993.63,0,0,0,0,1365,0
68962.22,0,1,2,3,637,1
98156.05,0,0,1,3,357,1
82680.0,0,0,2,3,895,0
22862.85,0,0,2,0,120,0
29768.66,0,0,2,5,796,1
31879.26,0,0,0,2,1105,0
43500.58,0,0,3,2,794,1
29275.67,0,1,1,2,1360,1
19452.07,1,0,1,5,1151,1
10689.77,0,0,1,3,117,0
99312.3,0,0,0,5,1239,1
23406.83,0,0,2,3,1100,0
52142.41,0,0,1,2,393,0
32306.74,0,0,5,3,955,1
57975.15,0,0,4,4,547,0
60035.88,1,0,1,5,266,1
6181.99,0,0,1,3,923,0
21899.47,0,0,1,0,1452,0
82018.15,0,1,1,3,272,1
10355.35,0,0,1,2,379,0
21756.96,0,0,3,3,933,0
11942.65,0,0,1,1,490,0
97021.12,0,0,1,8,1249,0
3278.75,1,1,2,4,892,0
24433.59,0,1,1,4,1216,1
41898.63,1,1,2,1,791,1
58132.4,0,0,1,4,1090,0
45597.78,0,0,2,4,315,0
17268.93,1,0,2,3,779,0
51092.44,0,0,1,4,526,1
91932.49,0,0,1,5,110,1
67552.45,0,0,1,3,77,1
55638.92,0,0,1,2,495,0
1608.77,0,0,1,4,917,0
85790.59,0,0,0,4,989,0
35615.32,0,1,2,1,188,1
91381.23,0,0,0,5,946,1
9525.92,0,1,2,3,1462,0
90938.94,0,1,0,3,354,1
41413.8,1,0,0,3,1116,0
4951.63,1,0,1,3,954,0
16073.71,0,1,0,2,768,0
72352.01,0,0,0,6,870,1
97751.45,1,0,1,4,1329,1
69631.18,0,0,0,2,1221,0
28363.06,0,0,0,2,1286,0
23816.55,0,0,1,1,1453,0
3609.91,0,1,3,3,1138,0
99473.4,0,0,2,6,1146,0
82679.21,0,1,2,5,548,1
56072.53,0,0,2,6,526,0
46301.72,0,0,0,3,418,0
17573.63,1,0,0,5,1457,1
83731.72,0,0,3,2,1434,0
92224.88,0,0,2,1,377,0
82475.65,0,0,3,3,233,1
14446.62,0,0,2,3,1272,0
88672.43,0,0,0,3,1397,0
23047.69,0,0,0,4,1162,0
17965.03,0,0,4,2,969,0
82597.6,0,0,0,3,1235,0
98003.24,0,0,1,3,813,0
21417.51,0,0,2,2,1323,0
41954.95,0,0,0,1,681,0
43390.0,0,0,1,7,686,1
74969.14,0,0,0,1,1352,0
59685.09,0,1,0,6,898,1
82347.04,0,0,0,5,683,1
30172.77,0,0,2,3,1443,0
30229.28,1,0,1,1,223,0
47267.27,0,0,2,3,1465,0
5875.74,0,1,0,3,1430,0
28515.48,1,0,1,3,451,1
85570.76,0,1,1,2,1032,0
51869.32,1,1,2,0,1367,1
11631.73,0,0,2,0,772,0
74691.42,0,0,1,3,715,0
44622.21,0,0,0,2,373,0
60498.19,1,1,2,2,1069,1
51479.09,0,0,1,4,235,1
97995.51,0,0,0,3,52,1
82456.31,0,1,1,4,1097,1
94463.4,0,0,1,2,940,0
26241.3,0,1,2,1,722,0
29717.55,0,0,1,3,457,0
78321.68,1,1,1,1,1270,1
53418.81,0,1,0,3,1119,1
2018.98,0,0,1,6,1304,0
58151.33,0,1,1,0,1411,1
29154.4,0,0,0,1,451,0
72582.44,0,0,0,3,1363,0
59720.05,0,0,1,2,1256,1
46504.65,0,0,0,3,1218,0
86954.24,1,0,0,3,861,1
42072.1,0,0,2,4,1167,0
89954.18,0,1,0,3,861,0
20911.27,0,1,2,1,1456,0
23846.56,0,0,1,2,351,0
32764.71,0,1,0,5,143,1
42903.81,1,1,1,2,1398,1
74874.44,0,0,0,4,606,0
39686.53,0,0,2,3,1322,0
81036.62,0,0,1,0,1293,1
65080.62,0,0,2,2,813,0
45786.44,0,0,1,0,869,0
60539.04,1,0,1,2,984,1
4448.78,1,0,2,1,1382,0
94087.23,0,0,0,3,591,0
77520.55,0,0,3,1,522,1
74254.79,1,0,2,4,834,0
20344.91,1,0,1,5,437,1
13951.61,0,0,0,3,578,0
92956.11,0,0,1,2,563,0
31096.92,0,0,0,2,930,0
1632.68,0,1,2,4,1438,0
55485.52,0,0,1,1,1492,0
75127.57,1,0,0,2,211,1
89982.63,0,0,0,2,1481,0
57679.93,0,0,0,6,1233,1
51858.0,1,0,2,2,1121,1
72150.82,0,1,0,1,167,0
19983.21,0,0,2,5,901,0
23078.23,0,0,0,6,1373,1
50939.32,1,1,2,0,886,1
35652.61,1,0,2,6,769,1
60530.12,0,1,1,3,632,1
98833.43,0,1,2,3,1303,1
13967.59,0,1,0,2,1468,0
75836.84,0,0,0,4,851,0
45557.13,0,0,1,4,695,0
31662.24,0,1,1,0,610,1
91466.76,0,1,0,3,325,1
47378.9,0,0,1,1,323,0
72409.15,1,1,0,3,1189,1
57120.34,0,0,0,5,330,0
43458.5,0,0,1,6,78,0
4786.27,0,0,0,3,880,0
86369.48,0,0,2,1,1198,0
67148.01,0,0,1,4,878,0
10944.65,0,0,1,1,1173,0
97619.6,0,0,1,3,64,1
88699.11,1,0,1,5,473,1
33314.5,0,0,1,6,858,0
12624.53,1,0,0,5,1134,0
65389.67,0,0,1,2,733,0
31911.45,0,0,0,2,1480,0
36151.53,0,1,1,4,361,0
35647.18,0,0,4,1,534,0
42823.7,0,0,3,7,276,1
73797.01,0,0,2,2,556,0
79099.05,0,1,3,3,176,1
55984.68,0,0,0,2,177,0
75760.41,0,0,3,2,547,0
84600.91,0,0,0,0,216,0
33034.82,1,0,1,2,450,0
43863.47,0,1,0,3,869,0
37087.22,0,0,0,4,434,0
74917.97,0,0,2,3,884,0
31890.25,0,1,1,0,898,1
69371.27,1,0,0,3,1228,1
44871.77,1,0,1,3,279,1
63163.31,0,0,1,4,1121,0
43192.96,1,1,0,1,98,1
84508.32,0,1,2,5,602,1
15448.14,0,0,1,8,1393,0
28800.02,0,0,1,2,703,0
99250.76,1,0,2,3,1031,1
49819.7,0,0,1,4,1046,0
85648.63,0,0,0,4,1210,0
79785.42,0,0,0,1,692,0
34737.86,0,1,0,2,231,0
77628.05,0,0,0,0,305,0
58284.12,0,0,1,5,1209,1
17931.92,0,0,4,5,1046,0
36790.5,0,0,2,3,1255,0
89208.03,0,0,1,4,885,0
8643.56,1,0,1,3,280,0
55688.31,0,1,2,2,83,1
68477.78,0,1,2,2,115,1
43895.44,0,1,2,2,507,1
49937.75,1,0,1,3,63,1
73145.46,0,0,1,1,1191,0
63099.03,0,1,1,1,1135,1
64301.87,0,0,0,4,1186,0
47583.43,0,1,1,2,136,0
84586.96,0,1,1,4,165,1
82865.19,0,0,1,3,1209,0
947.12,0,0,1,0,1169,0
42572.44,0,1,0,5,736,1
53660.75,1,0,0,1,1112,0
55966.79,1,0,1,5,490,1
46532.42,0,0,0,4,111,0
66624.84,0,1,0,2,1129,1
26265.2,1,0,4,0,610,1
13472.0,0,0,0,3,267,0
23686.31,0,0,1,5,963,1
29835.83,0,0,2,2,282,0
69742.34,0,0,1,3,1011,0
63820.58,0,0,2,2,349,0
89854.63,0,0,0,3,1431,0
54509.26,1,0,1,3,711,1
73416.39,1,0,0,2,392,1
23512.98,1,0,0,0,183,0
61574.69,0,0,0,4,1105,0
56857.25,0,0,3,4,1296,1
54058.87,0,0,2,1,355,0
4966.27,1,0,1,4,1041,0
54148.8,0,0,1,3,51,0
17556.34,1,1,2,2,1416,1
42738.88,0,1,2,3,193,1
17452.66,0,0,1,1,892,0
10560.55,1,1,0,5,219,1
90940.88,0,0,1,7,1120,1
10636.18,0,0,1,3,26,0
46598.09,1,0,1,2,1332,0
14728.1,0,0,2,2,1318,0
2978.96,0,0,1,2,894,0
68339.73,0,0,1,3,653,0
4435.45,1,1,0,3,1099,0
93989.74,0,0,1,0,1454,0
20426.25,0,0,1,7,1176,1
1271.14,0,1,2,3,1022,0
87471.18,0,1,0,8,375,1
42131.8,0,1,0,2,1288,1
67380.69,1,0,0,2,320,1
83886.46,0,0,1,2,1015,1
67293.86,0,0,0,2,1026,0
93276.81,0,0,0,5,241,1
13578.14,0,0,0,4,628,0
752.8,1,0,0,3,1439,0
7593.51,1,1,1,2,591,1
10672.44,0,0,3,1,1335,0
42826.26,0,0,1,3,1347,0
14822.35,0,0,1,4,772,0
98918.12,0,0,0,5,1480,1
43891.24,0,1,1,2,928,0
41142.98,1,0,0,3,629,0
32639.21,0,0,1,4,172,0
88435.37,0,0,2,6,255,0
4071.38,0,0,2,3,1384,0
51968.06,0,0,0,1,1325,0
8237.99,0,1,1,3,769,0
83255.44,0,0,1,4,581,0
71237.66,1,0,3,5,880,1
51607.06,0,0,2,3,909,0
9029.78,0,0,2,7,483,0
61599.87,0,0,0,1,606,0
34135.65,0,1,0,2,1230,1
41733.73,0,0,2,2,1448,0
90312.5,0,0,1,5,1078,1
159.42,1,0,0,0,344,0
57049.6,0,0,1,1,244,0
40111.02,0,0,0,3,1048,0
633.12,0,0,0,3,70,0
27808.39,1,0,0,3,1435,1
59593.79,0,0,3,1,783,1
35561.0,1,0,1,3,210,1
64427.13,0,1,1,4,420,0
51703.79,0,1,0,4,531,1
92325.37,1,0,0,3,206,1
39091.85,0,0,0,1,799,0
27040.18,0,1,2,4,1010,1
97348.55,1,0,1,3,1476,0
57977.46,0,0,0,3,311,0
61672.13,0,0,1,3,160,0
98772.2,0,0,1,4,685,0
26990.59,0,0,1,4,893,0
36889.98,0,0,0,5,87,0
78110.26,0,0,2,1,804,0
57635.65,0,0,1,3,425,1
27056.01,0,0,0,0,746,0
85005.94,1,0,1,2,616,1
74719.41,0,0,0,1,382,0
47577.72,0,0,0,1,682,0
1563.47,0,0,0,4,1076,0
25642.71,1,1,0,1,164,1
11801.08,0,0,2,3,1225,0
95975.42,1,0,1,5,685,1
66073.84,0,1,0,0,1405,1
56856.94,0,0,0,1,1453,0
93628.64,1,0,1,1,1486,0
26250.48,0,0,1,2,433,0
4366.41,0,0,0,4,1275,0
23078.83,0,0,2,2,601,0
53869.34,0,0,0,3,1245,0
54849.81,0,0,2,3,628,0
29337.54,0,1,0,4,1244,0
54839.1,0,0,0,6,1263,1
84137.06,0,0,3,3,324,0
49408.26,0,0,0,3,818,0
49914.5,0,0,0,2,809,0
25205.74,1,1,3,5,345,1
40177.42,0,1,1,4,609,1
81243.19,0,0,1,3,837,0
1209.31,0,0,1,5,971,0
14125.19,0,0,1,4,607,0
33421.52,0,0,2,3,31,1
85155.1,1,1,2,1,592,1
9905.76,1,0,0,5,661,0
38692.29,0,0,0,3,1423,0
2118.79,1,0,0,1,1028,0
95669.66,1,0,2,3,1210,1
34119.61,0,0,1,4,569,0
75026.12,0,0,2,3,537,0
52916.46,0,1,1,1,533,1
45482.92,0,0,0,2,357,0
59842.42,1,0,1,4,158,1
52244.53,0,1,0,2,413,1
31032.38,1,0,0,3,118,0
93048.18,0,0,2,4,55,1
48342.63,0,0,1,3,1485,0
53950.02,0,0,0,5,139,1
12592.14,0,0,0,3,573,0
32382.42,1,0,1,2,457,1
29606.02,0,0,1,7,275,0
88647.65,0,0,1,1,1140,0
16466.58,0,0,0,1,1373,0
17932.12,0,0,0,4,1380,0
69469.08,0,0,1,10,572,1
73683.22,1,0,0,3,243,0
65854.58,0,0,0,2,985,0
16232.76,0,0,0,2,1016,0
87157.81,1,0,0,3,1305,0
22468.45,0,0,1,5,801,1
28863.0,0,0,1,2,248,0
88444.08,0,0,1,2,1469,0
19964.98,0,0,3,4,423,0
73233.04,0,0,0,5,1320,1
58217.11,1,1,1,7,1454,1
69161.58,0,0,0,3,206,0
28575.24,0,0,2,0,1274,0
24705.89,0,0,1,3,174,0
93824.69,1,0,0,3,725,0
56518.68,0,0,1,0,875,0
38151.75,0,0,1,6,737,1
9854.15,0,1,0,5,1008,1
7275.02,0,0,1,2,1024,0
28987.91,0,0,2,3,762,0
86463.22,0,0,1,1,770,0
24980.01,0,0,0,7,317,0
7986.33,1,1,2,5,1171,1
33534.19,0,1,3,2,977,1
91789.41,0,0,0,2,1344,0
99367.07,0,0,0,7,102,1
59289.98,0,1,0,8,326,1
40045.08,0,1,1,7,592,1
47979.92,0,0,0,2,1436,0
31189.4,0,0,0,0,1167,0
20355.54,0,0,1,3,105,0
1445.41,0,0,0,0,631,0
7609.65,0,0,1,0,804,0
90211.91,0,0,1,2,18,1
26517.03,0,0,2,1,608,0
82144.34,0,0,0,3,54,0
13431.01,0,0,0,4,221,0
55515.16,1,0,1,1,438,0
55220.95,0,0,1,1,485,0
57883.27,0,1,2,1,643,0
58843.3,0,0,0,3,493,0
6113.08,0,1,2,5,297,0
56935.41,1,0,0,1,336,1
36769.64,0,1,0,4,1480,0
27762.27,0,0,1,4,1169,0
38377.27,0,1,0,6,370,1
36091.11,0,0,1,2,1078,0
55703.88,1,1,0,8,439,1
28280.75,0,1,1,0,819,1
17709.06,1,0,1,4,243,0
26596.77,1,1,0,2,672,1
10416.96,0,0,1,3,954,0
2801.18,0,0,1,6,1403,0
83277.31,0,0,3,4,569,0
97139.25,0,1,0,1,569,1
72562.28,0,0,1,4,228,1
50994.2,0,0,2,2,1122,0
87836.06,1,0,0,1,1018,1
10632.87,0,0,2,5,817,0
92563.42,1,0,1,2,1240,1
36478.85,0,1,3,1,759,1
50838.25,0,0,0,3,1113,0
34739.28,0,0,2,4,575,0
64814.85,1,0,2,3,466,1
5132.38,0,0,2,2,441,0
79510.4,0,1,1,5,959,1
85616.16,0,0,2,1,608,1
27087.65,0,1,2,5,575,1
43189.26,0,1,3,5,1462,1
68114.32,1,0,0,2,1139,1
93790.32,0,0,1,4,929,0
41245.68,1,0,1,3,637,1
99882.61,1,1,1,2,119,1
65857.99,1,1,0,2,660,1
31406.14,0,0,0,1,71,0
82153.57,1,0,0,1,1458,1
10681.65,0,1,1,1,665,0
62035.64,0,1,0,6,374,1
25920.4,0,0,0,2,126,0
27865.1,0,1,0,4,866,0
66779.15,0,0,0,5,1431,1
19095.65,0,0,0,2,366,0
97247.9,0,0,4,6,643,1
56971.45,0,0,0,0,170,0
89548.28,1,0,1,3,388,1
67066.19,0,0,0,1,582,0
25620.46,0,0,0,5,121,0
9379.0,0,0,1,3,989,0
82969.97,0,0,1,6,30,1
38524.96,0,0,1,2,1396,0
96996.15,0,0,2,2,1295,0
63527.06,0,0,1,3,204,0
82313.19,1,0,2,6,41,1
38898.14,0,0,0,1,757,0
70567.77,0,0,2,6,682,1
97811.68,0,1,1,0,1402,0
96368.79,0,1,1,3,221,0
31698.8,1,0,2,2,25,1
4951.67,1,0,2,5,1414,1
11298.78,0,0,0,3,111,0
91388.61,0,0,3,1,536,1
19464.43,0,1,0,6,1070,1
18764.33,1,0,1,3,199,0
20276.79,1,1,1,3,379,1
7235.37,0,1,2,4,1080,0
49824.84,0,0,3,1,723,0
31242.63,0,1,1,2,200,0
92311.36,1,0,0,3,236,1
11308.26,1,0,1,1,302,1
18810.98,0,0,1,4,1256,0
30020.62,0,0,1,6,1095,0
7111.72,0,0,1,3,1351,0
44946.28,0,0,1,5,1329,1
90095.53,0,0,4,3,369,0
42726.94,0,0,4,3,364,0
3136.53,1,0,0,2,947,0
42462.61,1,0,0,3,1082,1
31664.42,0,1,0,3,1002,1
29734.93,0,0,4,1,928,0
17036.46,1,0,2,0,351,0
93990.24,0,0,1,2,1275,1
8744.28,0,0,2,4,443,0
76190.05,0,0,2,7,1098,1
91068.91,0,0,1,4,234,1
61224.61,0,0,1,0,112,1
87992.1,0,0,1,8,1427,1
68531.74,0,0,0,3,197,0
91547.51,0,0,2,7,1072,1
16981.27,1,0,2,5,112,1
5232.21,0,1,3,5,381,1
33490.15,1,0,1,3,663,0
60570.62,0,1,1,6,760,1
60739.27,0,0,0,2,1043,0
10772.85,0,0,1,3,215,0
41072.75,0,0,0,4,1209,0
2945.87,0,0,0,2,1333,0
1086.11,0,0,0,3,319,0
53054.09,0,0,2,3,1275,0
81001.72,0,0,1,3,237,0
43534.71,0,0,1,0,1177,0
22587.18,0,0,2,1,341,0
83004.76,1,0,0,4,566,1
13523.81,0,0,1,2,489,0
51498.68,0,0,1,4,339,0
29704.22,0,1,1,2,763,1
91560.65,0,0,0,8,386,0
28063.89,1,0,0,2,235,1
12757.23,0,0,3,0,206,0
27109.01,0,1,3,3,764,1
31372.92,0,0,0,1,1065,0
20354.24,0,0,1,4,1197,0
32599.35,0,0,0,3,644,0
9062.96,0,0,0,4,875,0
23703.29,0,0,1,4,1289,0
94268.82,0,0,1,4,407,0
76292.36,0,0,1,4,1456,0
15207.81,0,0,0,2,945,0
88168.18,0,1,2,2,1414,1
50289.95,1,0,0,4,511,1
4375.63,0,0,0,1,1443,0
49334.42,0,0,0,3,655,0
79200.65,0,0,0,3,339,0
93362.21,0,0,0,3,293,0
28432.26,0,0,1,3,1040,0
86122.44,0,1,0,4,969,0
41602.99,0,0,1,3,89,0
83516.3,1,1,2,5,1462,1
98178.63,0,1,1,1,500,1
36992.73,1,0,2,3,142,0
9292.53,0,1,1,3,1439,0
25348.33,0,1,1,5,116,1
94311.82,0,0,0,2,424,0
283.48,1,0,0,3,1020,0
88073.43,0,0,0,3,1263,0
56989.29,0,0,1,3,181,1
35444.39,0,0,1,4,184,0
64359.52,0,0,0,2,1239,0
10356.21,1,1,2,6,47,1
27952.36,0,0,4,0,1122,0
49861.89,1,0,1,2,1191,1
76177.94,1,0,3,2,317,1
94723.35,1,0,2,5,93,1
81606.76,0,0,2,3,922,0
37483.48,0,0,0,2,1132,0
74469.76,0,0,0,2,995,0
28351.72,0,0,3,4,528,0
50093.15,0,0,0,2,1303,0
67872.62,0,0,1,2,1134,1
15763.84,1,0,1,6,1076,1
39557.94,0,0,2,5,1045,1
69801.81,0,1,1,2,298,1
39143.21,0,0,1,1,766,0
51047.15,0,0,0,1,974,0
28778.47,0,0,1,3,763,0
73216.99,0,0,0,3,1137,0
89039.3,0,0,1,0,153,0
24461.29,0,0,1,3,1111,0
323.82,0,0,2,3,797,0
3712.77,1,0,1,3,1344,0
65239.41,0,0,2,3,652,1
94439.85,0,0,4,4,551,0
89928.69,0,0,1,6,136,0
77878.73,1,0,0,3,61,0
97032.31,0,0,1,3,1469,1
13128.05,0,0,2,3,74,0
63800.31,0,1,2,7,1425,1
58206.11,0,0,2,5,1340,1
60610.73,1,0,0,3,377,0
78160.24,1,0,0,4,596,1
45453.09,0,1,0,3,433,0
4170.31,0,0,1,3,1042,0
55418.64,1,0,0,3,58,0
15534.0,0,0,0,2,632,0
6152.52,0,0,0,1,243,0
99772.74,0,1,2,3,1000,1
18331.85,0,0,1,3,1463,0
8381.72,1,0,0,4,950,0
44618.11,1,0,0,1,466,0
18451.1,0,1,0,5,578,1
85282.05,0,0,0,5,546,1
30377.21,0,1,2,2,1414,1
76140.48,0,1,0,3,487,1
56514.25,0,0,2,2,1051,0
1407.28,0,0,1,2,840,0
1557.22,0,0,0,3,24,0
32283.88,0,1,1,5,1014,1
37271.33,1,1,1,7,1008,1
89094.17,0,0,2,2,117,0
45703.14,1,0,0,0,57,0
81071.53,0,0,3,2,180,1
74066.1,1,0,2,3,934,1
48413.91,0,0,0,8,1282,0
39812.33,1,0,1,2,1029,1
54402.87,0,0,0,5,1030,0
40347.47,0,0,0,5,892,0
15407.83,0,0,1,4,212,0
97128.66,0,0,1,7,1258,1
79197.7,0,0,1,2,1390,0
73826.81,0,0,0,3,1045,0
20557.26,0,0,2,2,684,0
8971.55,0,0,0,4,237,0
13456.11,0,1,2,3,623,0
55896.5,0,0,0,2,331,0
5851.79,0,0,1,3,424,0
50963.99,0,0,0,0,773,0
17962.33,0,0,1,1,58,0
38080.56,0,0,1,0,1437,0
63341.51,1,0,0,2,1140,1
94763.4,0,0,1,4,115,0
74045.9,0,0,0,3,77,0
46484.47,0,1,0,1,1283,0
58577.0,0,0,2,2,700,0
23003.62,0,1,0,4,589,0
65322.03,0,1,1,3,860,0
82917.71,0,0,1,8,24,1
42398.18,0,0,0,2,772,0
89247.75,1,0,0,3,387,1
76127.23,0,0,1,3,1163,0
44508.16,0,0,0,3,1382,0
56215.07,0,0,0,5,1403,1
65683.38,0,0,1,2,645,0
33841.6,0,0,1,4,59,0
84491.56,1,0,0,2,969,1
26791.82,1,0,0,2,1278,0
79634.29,1,0,1,4,1304,1
19730.64,0,0,1,3,742,0
20590.56,0,1,3,2,1251,0
81476.43,1,0,1,2,154,1
78667.58,0,0,0,2,895,0
83119.37,0,0,0,3,369,0
19951.2,1,0,0,4,452,0
26349.7,1,0,2,3,1172,0
7995.53,0,0,0,1,983,0
83578.87,1,0,2,2,1496,1
73257.65,0,1,0,0,1262,1
54892.06,1,0,0,3,955,1
49928.22,0,0,0,6,1310,0
40908.83,0,0,2,2,902,0
86543.94,0,0,1,2,64,1
92536.45,1,1,1,10,207,1
32930.44,0,1,2,3,1388,1
7797.3,0,0,4,1,130,0
2778.36,0,1,0,3,547,0
12944.27,0,1,0,5,787,0
33013.64,0,0,1,2,369,0
78545.93,0,0,0,2,554,0
98693.68,0,0,2,2,757,0
84625.7,0,0,3,4,606,0
23545.27,0,0,0,7,80,1
77650.14,1,0,1,2,1208,1
31474.25,0,0,3,4,891,0
93593.6,1,0,4,4,828,1
20131.38,1,1,1,4,787,1
69019.29,1,0,1,6,1318,1
67949.09,1,1,0,4,961,1
30084.75,0,1,1,2,677,1
1821.59,0,0,2,1,958,0
76308.04,0,0,1,5,639,0
73246.85,0,0,1,5,211,1
16266.68,0,0,1,2,803,0
64913.61,1,1,2,2,713,1
74409.73,1,0,2,4,1450,1
23829.08,0,0,0,3,1113,0
74839.88,0,1,1,3,86,1
69119.16,0,1,0,3,1023,1
7115.72,0,0,1,2,382,0
75828.16,1,0,3,2,1377,1
79207.09,0,0,1,3,682,0
42350.17,0,0,0,3,80,0
48201.61,0,0,3,2,69,1
16095.93,0,0,0,1,761,0
10365.78,1,0,1,2,1115,1
6299.74,0,0,0,3,1276,0
48512.48,1,0,2,1,659,0
23690.2,0,0,0,1,1161,0
53922.64,0,1,0,0,931,0
9989.12,1,0,1,2,81,0
95548.85,1,0,2,3,147,1
47106.47,0,0,0,5,416,1
16303.58,0,0,2,4,342,0
90730.26,0,0,1,2,1188,0
82921.41,0,0,0,2,550,0
29366.0,1,1,0,6,717,1
29689.49,0,0,2,5,1358,0
85438.25,1,0,1,3,801,1
40596.71,0,0,2,6,225,0
42139.4,1,0,0,6,115,1
865.0,0,0,3,3,506,0
55849.63,1,0,0,3,556,1
72232.4,0,0,2,7,287,1
34827.78,0,0,0,6,681,0
10941.58,0,0,0,3,603,0
20632.55,0,0,1,4,457,0
16069.83,1,1,1,3,18,1
17266.66,0,0,1,5,759,0
72430.95,0,0,0,6,843,1
62721.84,0,0,0,0,872,0
8674.51,0,0,0,5,1314,0
71067.58,1,1,1,4,282,1
57051.52,0,1,2,2,1221,0
5218.76,1,0,1,7,1064,1
1523.87,0,0,0,2,1109,0
75974.0,0,1,0,2,43,1
20212.94,0,0,0,3,1321,0
41890.0,1,0,1,3,1333,1
90670.99,0,0,2,2,286,1
12089.32,0,0,0,4,74,0
83657.09,0,0,3,5,930,1
29384.3,0,0,2,2,224,0
13928.84,0,0,1,1,728,0
67807.24,0,1,0,2,10,1
34170.03,0,0,3,1,1200,0
18544.97,1,0,2,2,131,0
92653.52,0,0,0,4,382,0
30182.55,0,0,0,2,22,1
31711.24,0,0,0,0,1212,0
69157.24,0,0,2,4,806,0
35529.6,0,0,4,4,98,0
13361.22,0,1,1,6,1185,1
18417.19,0,0,0,1,240,0
76334.56,0,1,0,0,777,1
55444.61,0,0,1,3,1144,1
88287.24,0,0,2,2,1342,1
25238.61,1,0,1,5,112,1
82403.06,0,0,0,2,369,0
5382.17,0,0,1,4,951,0
33025.05,0,0,2,2,951,0
89548.31,1,0,1,4,1478,1
87001.83,0,0,1,1,1217,1
29016.72,0,0,1,4,1076,0
